train_acc,train_loss,val_acc,val_loss
0.70712,0.98203135,0.8172784810126582,0.5401751
0.84063,0.47558215,0.8611392405063292,0.4123128
0.86011,0.40743145,0.8645569620253164,0.38800433
0.8703700000000001,0.37159917,0.8657594936708862,0.37364984
0.8763500000000001,0.3504323,0.8686075949367089,0.352349
0.88033,0.33287898,0.8837974683544303,0.3254482
0.88597,0.31851953,0.8798101265822786,0.33984134
0.88825,0.3085238,0.8835443037974683,0.32229742
0.8911999999999999,0.2980395,0.8898101265822783,0.3066881
0.89463,0.2899679,0.8894936708860761,0.31023088
0.8967200000000001,0.28290462,0.8873417721518987,0.31787
0.8979400000000001,0.27588814,0.8926582278481012,0.30746773
0.90018,0.26897076,0.8926582278481014,0.30753282
0.9017000000000001,0.26439443,0.8889240506329115,0.31160605
0.90261,0.25821507,0.8897468354430379,0.30453187
0.90477,0.2540651,0.8932278481012658,0.3034794
0.90592,0.24785593,0.8953164556962028,0.3002643
0.90793,0.24282242,0.8909493670886076,0.31503138
0.9097,0.23909014,0.8912025316455696,0.30821297
0.91124,0.23327078,0.8906329113924052,0.3119674
0.91231,0.2296043,0.8953164556962026,0.3047029
0.9130699999999999,0.22539605,0.8872151898734177,0.31890583
0.91344,0.22185871,0.893354430379747,0.3124066
0.9152899999999999,0.21778488,0.8932278481012658,0.31775266
0.91595,0.21501993,0.8944936708860759,0.3204493
0.9182,0.20995606,0.8841772151898734,0.33647498
0.92041,0.20563619,0.8871518987341773,0.33616176
0.92094,0.20256327,0.888987341772152,0.33226895
0.92141,0.19851731,0.8894303797468355,0.3353445
0.9226299999999998,0.1944838,0.8840506329113924,0.33943692
