train_acc,train_loss,val_acc,val_loss
0.67751,1.0705867,0.8204430379746835,0.54080606
0.8308300000000001,0.49642587,0.8433544303797467,0.43658283
0.85173,0.4269132,0.8594936708860759,0.39697006
0.8624,0.38820496,0.860253164556962,0.38098004
0.87121,0.36029816,0.8701898734177216,0.3537534
0.87638,0.3395293,0.8775316455696203,0.34433228
0.88195,0.32259583,0.8793670886075949,0.33604008
0.88636,0.3089483,0.885506329113924,0.31880173
0.89022,0.29554206,0.8881645569620252,0.31773043
0.89451,0.28311878,0.8836075949367089,0.31752262
0.89727,0.27364486,0.8820253164556962,0.32696742
0.8989900000000002,0.26462153,0.8860126582278481,0.32503656
0.90247,0.25511903,0.8855063291139242,0.32686222
0.90457,0.24760178,0.8875316455696202,0.31836024
0.90819,0.23793194,0.890126582278481,0.31308895
0.9097799999999999,0.2305827,0.8888607594936708,0.31789443
0.9114800000000001,0.22344409,0.8877215189873419,0.32351023
0.91563,0.21432234,0.8891772151898735,0.33961695
0.9169299999999999,0.20806332,0.8883544303797469,0.32712615
0.91912,0.20112613,0.8842405063291141,0.33692077
0.92096,0.19401877,0.8894303797468356,0.3394277
0.92373,0.1878227,0.880759493670886,0.3552693
0.92553,0.18317078,0.8858227848101264,0.3323501
0.92716,0.17742282,0.8824683544303797,0.3552369
0.9289799999999999,0.1728069,0.885759493670886,0.35465834
0.9305999999999999,0.16682486,0.8793670886075949,0.38251498
0.9333799999999999,0.16167995,0.8825949367088607,0.38033685
0.93516,0.15622772,0.8847468354430379,0.38864675
0.93588,0.15278836,0.8829746835443038,0.3967743
0.9376799999999998,0.14887796,0.8802531645569619,0.3904583
