train_acc,train_loss,val_acc,val_loss
0.66993,1.1265407,0.8119620253164557,0.58208436
0.82345,0.5353004,0.8422151898734178,0.4661173
0.84681,0.4546654,0.8539240506329115,0.41735917
0.85788,0.41177338,0.8590506329113925,0.4046019
0.86654,0.38622743,0.8589240506329114,0.38123605
0.87142,0.36746064,0.875253164556962,0.36458975
0.8764400000000001,0.35368696,0.8688607594936709,0.37564132
0.87894,0.343432,0.8760126582278481,0.35527638
0.88117,0.33439556,0.8831645569620252,0.33824852
0.88474,0.3261805,0.8821518987341773,0.3378385
0.88652,0.31965095,0.8768987341772153,0.34521022
0.8870500000000001,0.31530112,0.884367088607595,0.33640698
0.88895,0.30814347,0.8869620253164556,0.33149374
0.8914099999999999,0.3044193,0.885253164556962,0.32781586
0.89178,0.29903272,0.8866455696202533,0.32275906
0.8929600000000001,0.29580948,0.8853164556962025,0.32805887
0.8938400000000001,0.29153857,0.889620253164557,0.3181719
0.8955599999999999,0.28649786,0.8862025316455697,0.33097318
0.89671,0.28364545,0.8855063291139238,0.32884568
0.8973300000000001,0.2800847,0.8813924050632913,0.33035496
0.8982899999999999,0.27636448,0.8884810126582278,0.31983715
0.8989300000000001,0.27414623,0.8886075949367089,0.3214201
0.90073,0.27197492,0.8889240506329114,0.32137617
0.90076,0.26830924,0.8879746835443039,0.3186338
0.9017200000000001,0.26467517,0.8906329113924051,0.32445058
0.90344,0.2618591,0.884873417721519,0.33244655
0.9038299999999999,0.25964212,0.8801265822784811,0.3319744
0.90363,0.25736535,0.8903797468354431,0.32054004
0.90486,0.254545,0.8910759493670886,0.32754144
0.9060900000000001,0.25245422,0.8856329113924051,0.32043186
