train_acc,train_loss,val_acc,val_loss
0.72405,0.89790714,0.8251898734177215,0.515112
0.84381,0.4515078,0.851012658227848,0.4130604
0.8647100000000001,0.38375196,0.8653797468354432,0.37897593
0.8727999999999999,0.34869376,0.8701898734177214,0.35050327
0.88046,0.32573792,0.8782278481012658,0.33859426
0.8850899999999999,0.30669096,0.8824683544303797,0.33232003
0.8916300000000001,0.28990158,0.8812658227848101,0.33190918
0.8937800000000001,0.27836597,0.8849999999999999,0.3254376
0.89822,0.26579675,0.8880379746835443,0.32041216
0.90178,0.25436336,0.8834177215189872,0.3344909
0.90584,0.24336988,0.8861392405063291,0.33233127
0.90646,0.23523642,0.8854430379746837,0.32972065
0.91195,0.22503944,0.8881645569620252,0.32741696
0.91452,0.21454926,0.8811392405063293,0.3490605
0.91764,0.20628677,0.8851898734177216,0.34650382
0.9194500000000001,0.19943097,0.8809493670886076,0.35752705
0.92209,0.19154544,0.8857594936708861,0.35336608
0.92491,0.18240723,0.8854430379746836,0.3574832
0.9278500000000001,0.17546016,0.8825316455696203,0.3712459
0.93064,0.16881166,0.8767721518987344,0.39011157
0.93203,0.16272052,0.8812025316455697,0.39951453
0.9351699999999998,0.15458108,0.8816455696202532,0.4045826
0.9376799999999998,0.1494225,0.8774050632911392,0.42396063
0.94004,0.14249292,0.8801898734177217,0.42203155
0.9423799999999999,0.13887778,0.8779746835443036,0.4632658
0.94556,0.1309504,0.8793670886075949,0.46136296
0.94646,0.12922135,0.8751898734177214,0.47773525
0.94843,0.12281912,0.8751898734177214,0.48248133
0.95107,0.11774864,0.8776582278481012,0.492365
0.9528199999999999,0.11359477,0.8751898734177215,0.50013036
