train_acc,train_loss,val_acc,val_loss
0.70956,0.9805342,0.8286708860759494,0.51447284
0.8410299999999999,0.46898672,0.8547468354430376,0.41924152
0.86017,0.4069773,0.8624683544303798,0.38895267
0.8676799999999999,0.37524393,0.8674050632911395,0.37270948
0.87492,0.35494155,0.8663924050632911,0.3599282
0.87943,0.33971718,0.8813924050632911,0.33802935
0.88287,0.32751077,0.875886075949367,0.34804878
0.88501,0.31740978,0.8817721518987341,0.33017012
0.8884000000000001,0.30827868,0.8858227848101267,0.3226748
0.8906900000000001,0.29977143,0.8862025316455695,0.32340077
0.89344,0.2932442,0.8837341772151899,0.32447302
0.8935500000000001,0.28675666,0.8881012658227848,0.32185662
0.89662,0.27949345,0.8879746835443039,0.31819457
0.8992100000000001,0.2752607,0.8894936708860759,0.31288704
0.9,0.26951295,0.8899367088607596,0.31174618
0.90192,0.2645765,0.8913924050632912,0.31242064
0.90346,0.2592398,0.8946835443037976,0.30367526
0.90468,0.25437322,0.8906329113924052,0.3202428
0.9055400000000001,0.2511038,0.8880379746835443,0.31661168
0.90625,0.24677317,0.8847468354430381,0.32123902
0.9085,0.24164481,0.8904430379746837,0.32206127
0.9102100000000001,0.2378197,0.8879746835443036,0.32669812
0.91065,0.23573622,0.8917088607594936,0.31509945
0.9123600000000001,0.23098315,0.8906962025316457,0.32553232
0.91324,0.22756651,0.8892405063291139,0.3293061
0.9139499999999999,0.22379549,0.8874050632911391,0.33963525
0.91562,0.2204329,0.885379746835443,0.3346776
0.9162,0.21783462,0.89126582278481,0.32361546
0.9171800000000001,0.21429382,0.88873417721519,0.33905402
0.91772,0.21106093,0.8841772151898734,0.3399993
