train_acc,train_loss,val_acc,val_loss
0.73949,0.8589331,0.8280379746835442,0.50895613
0.8447100000000001,0.4558237,0.850506329113924,0.4247625
0.8612799999999999,0.39376476,0.8575316455696201,0.40809017
0.87197,0.3566144,0.861139240506329,0.39453226
0.88021,0.32971472,0.8643670886075949,0.37499884
0.88468,0.3099357,0.8731012658227849,0.36748508
0.89066,0.2909175,0.8715822784810127,0.36582232
0.89678,0.27418286,0.8701898734177216,0.36615947
0.9005800000000002,0.260053,0.8745569620253165,0.36562285
0.90512,0.24433286,0.8697468354430381,0.3831623
0.90952,0.23179755,0.8736075949367089,0.3911571
0.9123300000000001,0.2199823,0.8699999999999999,0.39943218
0.91511,0.20975867,0.8708227848101268,0.391522
0.92053,0.1985167,0.8713924050632912,0.4088031
0.9225099999999999,0.18995376,0.8693037974683542,0.42674148
0.9257000000000001,0.18027918,0.8660759493670884,0.4518871
0.9282699999999999,0.17379703,0.8700632911392406,0.4520931
0.9315599999999999,0.16386102,0.8677215189873417,0.48365107
0.9346599999999999,0.15719429,0.859493670886076,0.5069868
0.9369699999999999,0.15143572,0.8578481012658229,0.51045054
0.9390499999999999,0.14509827,0.8668987341772152,0.52689224
0.9419099999999998,0.1393154,0.8618987341772152,0.5415572
0.9451099999999999,0.13273932,0.8608860759493672,0.55612284
0.94677,0.12803565,0.8563924050632912,0.57267463
0.94783,0.12544766,0.8576582278481012,0.6129386
0.9498399999999999,0.12051047,0.8591139240506329,0.6342554
0.9501499999999999,0.11750314,0.8568987341772151,0.6272663
0.9523199999999999,0.11348532,0.8570253164556964,0.6351054
0.9529699999999999,0.11084351,0.8600632911392407,0.6709328
0.95536,0.106586985,0.8551265822784812,0.6935763
