train_acc,train_loss,val_acc,val_loss
0.77674,0.7004931,0.8585443037974684,0.39676285
0.8691500000000001,0.36164835,0.8785443037974684,0.3360979
0.88452,0.31361037,0.8819620253164556,0.32580048
0.89203,0.28589556,0.882974683544304,0.32188407
0.8983900000000001,0.26250428,0.8884810126582278,0.30270463
0.90422,0.24541959,0.8943037974683545,0.30545488
0.91012,0.22725148,0.8895569620253165,0.31610566
0.9143799999999999,0.21266574,0.8910126582278481,0.30917394
0.92062,0.19755554,0.896012658227848,0.31222513
0.9248299999999999,0.18403983,0.8912025316455696,0.33587888
0.9296899999999999,0.17135002,0.8910126582278481,0.3536528
0.9348599999999999,0.15798882,0.89,0.33600983
0.93917,0.14664328,0.8878481012658228,0.37665766
0.94405,0.13473234,0.888481012658228,0.39605466
0.9473599999999999,0.1270545,0.8859493670886077,0.43578222
0.9511700000000001,0.11831337,0.8885443037974683,0.45908374
0.95501,0.10895813,0.888607594936709,0.4968819
0.95848,0.102647446,0.8807594936708862,0.50488675
0.9616600000000001,0.09595981,0.8832278481012659,0.48942548
0.9635900000000001,0.090663075,0.8793670886075949,0.5365576
0.96611,0.084912874,0.8815189873417724,0.5611191
0.96899,0.080064975,0.8859493670886077,0.5568114
0.9701600000000001,0.076544635,0.8837341772151899,0.582406
0.9715000000000001,0.07307787,0.8823417721518987,0.57905203
0.9737700000000001,0.067123264,0.880759493670886,0.61898816
0.97528,0.0644775,0.8775949367088607,0.60179496
0.97657,0.06245684,0.8787974683544305,0.6173879
0.9780500000000001,0.05774379,0.8817088607594937,0.62307197
0.98,0.05358574,0.8808227848101267,0.65546936
0.9799100000000001,0.0542314,0.878227848101266,0.6436681
