train_acc,train_loss,val_acc,val_loss
0.7103599999999999,0.96109724,0.8344303797468354,0.49527
0.84554,0.4549493,0.8593670886075948,0.4057515
0.86432,0.39092717,0.8675949367088607,0.37417305
0.8731700000000001,0.35890815,0.8716455696202533,0.35309383
0.87964,0.33506677,0.8762658227848102,0.33853295
0.88479,0.3170539,0.8877848101265822,0.31829044
0.8906000000000001,0.30051482,0.8874050632911393,0.311292
0.8931300000000001,0.28931752,0.8879746835443035,0.3185951
0.8955299999999999,0.2787879,0.8903164556962027,0.31359497
0.89979,0.26833087,0.8883544303797469,0.3103697
0.90234,0.25841272,0.8861392405063292,0.31831506
0.90459,0.25039506,0.8927215189873419,0.31099102
0.90775,0.24166954,0.8922784810126584,0.3054505
0.91068,0.23380671,0.890126582278481,0.31679145
0.9125800000000001,0.22724812,0.8877848101265822,0.31990376
0.91399,0.21940915,0.8862025316455695,0.32867375
0.91612,0.2129321,0.888227848101266,0.32106477
0.91887,0.20442313,0.8897468354430379,0.3309007
0.9199700000000001,0.20075192,0.8860126582278481,0.3316491
0.9231499999999999,0.19189401,0.8868987341772152,0.33327457
0.92542,0.18597026,0.8866455696202532,0.34566733
0.92801,0.17951779,0.8813291139240507,0.35146332
0.92925,0.1745302,0.8835443037974685,0.35340345
0.93026,0.16936155,0.8847468354430381,0.36382407
0.93323,0.16456464,0.8834177215189875,0.38432217
0.9334199999999999,0.15949856,0.8834810126582279,0.38088873
0.9372299999999999,0.15401988,0.8801265822784811,0.39681718
0.93851,0.14998557,0.8823417721518987,0.3991687
0.9401499999999999,0.14493349,0.8824683544303797,0.43866846
0.9423199999999999,0.139803,0.8759493670886075,0.4212517
